,angleX,angleY,angleZ,Time,Label
650,24,-21,35,10:47:55,Long Sitting
651,25,-21,35,10:47:55,Long Sitting
652,25,-21,35,10:47:55,Long Sitting
653,25,-20,35,10:47:55,Long Sitting
654,26,-20,35,10:47:56,Long Sitting
655,26,-20,35,10:47:56,Long Sitting
656,26,-21,35,10:47:56,Long Sitting
657,26,-20,35,10:47:56,Long Sitting
658,26,-20,35,10:47:57,Long Sitting
659,26,-20,35,10:47:57,Long Sitting
660,26,-20,35,10:47:57,Long Sitting
661,26,-20,35,10:47:57,Long Sitting
662,26,-20,35,10:47:58,Long Sitting
663,26,-20,35,10:47:58,Long Sitting
664,26,-20,35,10:47:58,Long Sitting
665,26,-20,34,10:47:58,Long Sitting
666,26,-20,35,10:47:59,Long Sitting
667,26,-20,35,10:47:59,Long Sitting
668,26,-20,35,10:47:59,Long Sitting
669,26,-20,35,10:47:59,Long Sitting
670,26,-20,35,10:48:00,Long Sitting
671,26,-21,35,10:48:00,Long Sitting
672,25,-21,35,10:48:00,Long Sitting
673,26,-21,35,10:48:00,Long Sitting
674,26,-21,35,10:48:01,Long Sitting
675,25,-21,35,10:48:01,Long Sitting
676,25,-21,35,10:48:01,Long Sitting
677,27,-20,34,10:48:01,Long Sitting
678,26,-21,34,10:48:02,Long Sitting
679,28,-25,35,10:48:02,Long Sitting
680,36,-32,37,10:48:02,Long Sitting
681,27,-22,34,10:48:02,Long Sitting
682,27,-21,34,10:48:03,Long Sitting
683,25,-21,35,10:48:03,Long Sitting
684,26,-23,34,10:48:03,Long Sitting
685,24,-23,34,10:48:03,Long Sitting
686,24,-23,35,10:48:04,Long Sitting
687,24,-22,35,10:48:04,Long Sitting
688,24,-22,35,10:48:04,Long Sitting
689,24,-22,35,10:48:04,Long Sitting
690,24,-22,35,10:48:05,Long Sitting
691,24,-22,35,10:48:05,Long Sitting
692,24,-22,35,10:48:05,Long Sitting
693,24,-23,35,10:48:05,Long Sitting
694,24,-22,35,10:48:06,Long Sitting
695,23,-22,35,10:48:06,Long Sitting
696,23,-23,35,10:48:06,Long Sitting
697,24,-22,35,10:48:06,Long Sitting
698,23,-22,35,10:48:07,Long Sitting
699,25,-22,35,10:48:07,Long Sitting
700,25,-21,35,10:48:07,Long Sitting
701,25,-22,35,10:48:07,Long Sitting
702,26,-21,35,10:48:08,Long Sitting
703,25,-22,35,10:48:08,Long Sitting
704,25,-21,35,10:48:08,Long Sitting
705,26,-21,35,10:48:08,Long Sitting
706,25,-21,35,10:48:09,Long Sitting
707,26,-21,35,10:48:09,Long Sitting
708,27,-20,34,10:48:09,Long Sitting
709,26,-20,35,10:48:09,Long Sitting
710,27,-20,35,10:48:10,Long Sitting
711,26,-22,34,10:48:10,Long Sitting
712,26,-21,35,10:48:10,Long Sitting
713,26,-21,35,10:48:10,Long Sitting
714,26,-21,35,10:48:11,Long Sitting
715,25,-22,35,10:48:11,Long Sitting
