,angleX,angleY,angleZ,Time,Label
652,8,-33,36,15:30:50,2nd Prostration
653,15,-19,32,15:30:51,2nd Prostration
654,10,-15,41,15:30:51,2nd Prostration
655,19,-20,40,15:30:51,2nd Prostration
656,16,-18,36,15:30:51,2nd Prostration
657,22,-18,38,15:30:52,Long Sitting
658,22,-19,38,15:30:52,Long Sitting
659,22,-19,38,15:30:52,Long Sitting
660,20,-15,37,15:30:52,Long Sitting
661,16,-16,42,15:30:53,Long Sitting
662,18,-16,42,15:30:53,Long Sitting
663,19,-17,42,15:30:53,Long Sitting
664,17,-16,41,15:30:53,Long Sitting
665,20,-17,41,15:30:54,Long Sitting
666,18,-15,40,15:30:54,Long Sitting
667,20,-14,41,15:30:54,Long Sitting
668,19,-14,40,15:30:54,Long Sitting
669,26,-11,41,15:30:55,Long Sitting
670,20,-12,41,15:30:55,Long Sitting
671,25,-11,40,15:30:55,Long Sitting
672,23,-14,40,15:30:55,Long Sitting
673,24,-13,39,15:30:56,Long Sitting
674,22,-16,40,15:30:56,Long Sitting
675,22,-15,40,15:30:56,Long Sitting
676,22,-15,40,15:30:56,Long Sitting
677,22,-16,39,15:30:57,Long Sitting
678,22,-15,40,15:30:57,Long Sitting
679,22,-15,40,15:30:57,Long Sitting
680,23,-15,39,15:30:57,Long Sitting
681,22,-15,40,15:30:58,Long Sitting
682,22,-15,40,15:30:58,Long Sitting
683,22,-15,40,15:30:58,Long Sitting
684,23,-15,39,15:30:58,Long Sitting
685,23,-15,39,15:30:59,Long Sitting
686,23,-15,39,15:30:59,Long Sitting
687,23,-15,39,15:30:59,Long Sitting
688,23,-15,40,15:30:59,Long Sitting
689,23,-15,40,15:31:00,Long Sitting
690,23,-15,40,15:31:00,Long Sitting
691,23,-15,40,15:31:00,Long Sitting
692,23,-15,40,15:31:00,Long Sitting
693,23,-15,40,15:31:01,Long Sitting
694,23,-15,40,15:31:01,Long Sitting
695,22,-15,40,15:31:01,Long Sitting
696,23,-15,40,15:31:01,Long Sitting
697,21,-17,39,15:31:02,Long Sitting
698,23,-14,39,15:31:02,Long Sitting
699,20,-15,40,15:31:02,Long Sitting
700,23,-16,40,15:31:02,Long Sitting
701,23,-16,39,15:31:03,Long Sitting
702,23,-16,39,15:31:03,Long Sitting
703,23,-16,40,15:31:03,Long Sitting
704,23,-16,40,15:31:03,Long Sitting
705,21,-16,39,15:31:04,Long Sitting
706,21,-16,40,15:31:04,Long Sitting
707,19,-17,39,15:31:04,Long Sitting
708,22,-16,40,15:31:04,Long Sitting
709,22,-16,40,15:31:05,Long Sitting
710,22,-16,40,15:31:05,Long Sitting
711,21,-16,40,15:31:05,Long Sitting
712,22,-16,40,15:31:05,Long Sitting
713,21,-16,40,15:31:06,Long Sitting
714,21,-16,40,15:31:06,Long Sitting
715,22,-16,40,15:31:06,Long Sitting
716,22,-15,39,15:31:06,Long Sitting
717,22,-16,39,15:31:07,Long Sitting
718,22,-16,40,15:31:07,Long Sitting
719,22,-16,40,15:31:07,Long Sitting
720,21,-16,39,15:31:07,Long Sitting
721,22,-16,40,15:31:08,Long Sitting
722,23,-15,39,15:31:08,Long Sitting
723,22,-15,40,15:31:08,Long Sitting
724,22,-15,40,15:31:08,Long Sitting
725,22,-15,40,15:31:09,Long Sitting
726,22,-16,39,15:31:09,Long Sitting
727,22,-16,40,15:31:09,Long Sitting
728,22,-16,40,15:31:09,Long Sitting
729,22,-16,40,15:31:10,Long Sitting
730,22,-16,40,15:31:10,Long Sitting
731,22,-15,40,15:31:10,Long Sitting
732,21,-16,40,15:31:10,Long Sitting
